dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
200,14.5,14.271681126722658,16.82,18.1044816401564,18.08,23.346587816671114,24.7,,,2024-07-19
201,13.7,14.31296474002097,16.24,18.14166537487656,18.4,23.379258743469784,23.9,,,2024-07-20
202,13.9,14.348167324218577,16.1,18.182112045648054,18.08,23.4186409009409,23.8,,,2024-07-21
203,14.0,14.376629982768227,17.3,18.2252316905801,18.22,23.463562873392142,24.1,,,2024-07-22
204,14.8,14.398667877178047,17.16,18.270040913710325,18.36,23.51071964058599,24.3,,,2024-07-23
205,13.1,14.416844707558194,17.62,18.316144273408984,18.439999999999998,23.55704562283388,25.2,,,2024-07-24
206,14.1,14.434988725462908,17.18,18.36402539083031,18.58,23.60006397389037,25.0,,,2024-07-25
207,13.0,14.456209514611013,16.46,18.413776388502086,18.86,23.636274462706528,24.0,,,2024-07-26
208,13.0,14.480387264469298,16.720000000000002,18.463852851152048,18.939999999999998,23.66090536973789,25.9,,,2024-07-27
209,13.8,14.505579485366543,17.0,18.51211168267932,18.64,23.671986153377702,26.6,,,2024-07-28
210,13.8,14.529764204555802,17.8,18.556500847990467,19.42,23.669673860975838,24.3,,,2024-07-29
211,14.4,14.551768747876602,17.84,18.59513724674369,19.54,23.65444272622467,24.3,,,2024-07-30
212,12.7,14.572126007604647,17.720000000000002,18.626318602778728,19.54,23.627444848982112,24.6,,,2024-07-31
213,13.9,14.592024399289304,18.18,18.64942912480651,19.76,23.591541527915695,26.0,,,2024-08-01
214,12.4,14.611772961930043,17.74,18.665032735402846,20.12,23.550079007035844,24.5,,,2024-08-02
215,14.0,14.630349342583218,17.5,18.673311359078962,20.04,23.50446018090393,26.4,,,2024-08-03
216,12.9,14.646806498812323,17.28,18.673137725994813,19.4,23.454218727150934,26.4,,,2024-08-04
217,12.9,14.660550641747935,18.16,18.66291524772907,19.16,23.397215383332252,24.9,,,2024-08-05
218,11.7,14.669692987122701,18.02,18.64120223319307,18.98,23.33174697542087,24.9,,,2024-08-06
219,12.7,14.672465149344855,18.52,18.607217420317617,19.599999999999998,23.25898611252163,24.6,,,2024-08-07
220,14.7,14.667118160800086,18.12,18.560704001852216,19.4,23.18072659843581,24.9,,,2024-08-08
221,14.4,14.652625164650463,17.84,18.501906323833044,18.98,23.096779544319414,25.5,,,2024-08-09
222,14.1,14.628729411366338,17.86,18.431448652458673,18.939999999999998,23.00581665782165,26.2,,,2024-08-10
223,13.6,14.596688313043835,17.68,18.350414251801908,18.6,22.90673657740975,25.5,,,2024-08-11
224,14.0,14.557352947628488,17.060000000000002,18.25999729382029,18.439999999999998,22.79807076891568,25.1,,,2024-08-12
225,13.7,14.510865119033532,17.12,18.16142241568025,18.32,22.679228969592284,24.9,,,2024-08-13
226,15.0,14.45657289314764,17.52,18.05625470984891,18.58,22.5519796298789,23.9,,,2024-08-14
227,14.4,14.392683199587003,17.560000000000002,17.94647542850152,19.36,22.419959721891974,23.7,,,2024-08-15
228,12.3,14.318079286263606,17.62,17.834087042389054,19.34,22.287738000771213,26.2,,,2024-08-16
