dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
265,665.4,692.9035941830542,772.72,845.958536474946,875.04,1041.3481860045665,1092.7,,,2024-09-22
266,667.0,697.1687693119216,781.08,850.14099256089,880.06,1046.0458537623344,1096.9,,,2024-09-23
267,668.0,701.4595817543243,784.86,854.3600034845329,883.3,1050.8356960906638,1098.6,,,2024-09-24
268,672.1,705.7972959641384,785.62,858.6192588943449,885.0,1055.7087712652017,1100.1,,,2024-09-25
269,672.7,710.1994517161412,787.78,862.9186225079284,886.6999999999999,1060.651109827997,1101.2,,,2024-09-26
270,677.7,714.6687275141538,789.28,867.2510072970937,891.08,1065.6470184540226,1104.9,,,2024-09-27
271,678.5,719.1896608832006,791.9,871.6043781736203,898.8399999999999,1070.6825243229002,1106.5,,,2024-09-28
272,679.7,723.7335584807909,800.3000000000001,875.9660511005513,906.86,1075.7486179982752,1112.2,,,2024-09-29
273,683.1,728.2595961835469,805.24,880.3261150767805,914.12,1080.8305532459203,1113.1,,,2024-09-30
274,685.9,732.7279592478902,807.38,884.6784291707023,919.64,1085.901232307758,1113.1,,,2024-10-01
275,696.0,737.1077735018541,813.08,889.021496759201,923.4,1090.9268231601657,1114.4,,,2024-10-02
276,698.9,741.3759396809212,828.6800000000001,893.3567923672359,926.22,1095.8765642853577,1115.3,,,2024-10-03
277,708.3,745.5082120006145,832.96,897.6848681681853,928.02,1100.7269230409993,1119.6,,,2024-10-04
278,716.4,749.4770013805029,841.22,902.0070780894171,928.38,1105.4669868144981,1119.9,,,2024-10-05
279,719.4,753.2647846485279,845.5600000000001,906.3242460244193,929.6999999999999,1110.096738360307,1127.1,,,2024-10-06
280,722.1,756.875168793376,848.74,910.639145114146,933.12,1114.623879538492,1127.3,,,2024-10-07
281,723.1,760.3281756685108,854.3800000000001,914.9560521387777,940.2399999999999,1119.062568755489,1129.6,,,2024-10-08
