dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
233,25.2,25.36698869124191,26.46,26.69822217055646,26.7,27.89531971327029,28.5,,,2024-08-21
234,24.4,25.403082511662976,26.66,26.717988475770067,27.04,27.92165161276059,28.1,,,2024-08-22
235,24.0,25.437101029261825,26.86,26.73664111500476,27.24,27.946088497102934,28.3,,,2024-08-23
236,25.0,25.467231661467544,26.5,26.75387244458409,27.24,27.969283725361915,28.4,,,2024-08-24
237,25.5,25.492661298511248,26.9,26.769793067236456,27.34,27.99180343455785,28.3,,,2024-08-25
238,25.5,25.51321868338795,26.86,26.78479278451347,27.2,28.013539851063246,28.1,,,2024-08-26
239,23.9,25.529750692760096,26.7,26.799335401657117,27.04,28.034342789124597,28.6,,,2024-08-27
240,23.6,25.54246416455506,26.66,26.813537407604098,26.9,28.053950954527323,28.4,,,2024-08-28
241,25.6,25.55129573034686,26.86,26.827074959263186,27.2,28.071967353113685,28.8,,,2024-08-29
242,25.4,25.557495072766073,26.58,26.83948521372601,26.939999999999998,28.086963809527862,28.2,,,2024-08-30
243,25.1,25.563090292167452,26.560000000000002,26.850617096880388,26.84,28.09793102839893,28.5,,,2024-08-31
244,25.4,25.569129594422755,26.6,26.860588803594226,27.2,28.10483438905332,28.3,,,2024-09-01
245,24.5,25.57588143048932,26.8,26.869496722835745,27.2,28.10812744469234,28.6,,,2024-09-02
246,24.5,25.58250133396846,26.6,26.877643573507143,26.84,28.109292453703528,29.2,,,2024-09-03
247,24.8,25.587681358466217,26.8,26.885453974568446,26.9,28.110403641257758,28.5,,,2024-09-04
248,24.7,25.590510174056117,26.6,26.893301806821164,27.04,28.113515375102125,28.3,,,2024-09-05
249,23.9,25.59111025933063,26.8,26.90155487393024,27.1,28.119889429159965,28.4,,,2024-09-06
250,24.5,25.590433207156238,26.7,26.91051066189165,27.1,28.129891109703316,28.7,,,2024-09-07
251,25.1,25.58934157990389,26.9,26.92012577439681,27.34,28.14257550997881,28.1,,,2024-09-08
252,24.8,25.587686927497792,26.9,26.930002322070727,27.3,28.156379245238487,28.2,,,2024-09-09
253,24.3,25.585335702763647,26.96,26.93956283914019,27.3,28.169792210827186,28.2,,,2024-09-10
254,24.1,25.58217936168518,26.8,26.948405858810872,27.1,28.18197835708455,28.4,,,2024-09-11
255,25.0,25.578996426930964,26.8,26.956464499414096,27.22,28.192341162858487,28.0,,,2024-09-12
256,24.5,25.57716069695356,26.92,26.963842225437848,27.4,28.200926853244766,28.5,,,2024-09-13
257,25.3,25.57738500886661,26.98,26.970691883135864,27.2,28.2088795873448,29.0,,,2024-09-14
258,24.5,25.579498843647166,26.82,26.97721815506172,27.2,28.21755962571152,28.3,,,2024-09-15
259,23.8,25.582420286686915,26.7,26.983526580345167,27.14,28.228001804832175,29.0,,,2024-09-16
260,25.1,25.584763135405343,26.8,26.98947162730543,27.1,28.241230268315398,29.0,,,2024-09-17
261,25.3,25.58585656147187,26.720000000000002,26.99464630472679,27.14,28.257325027822674,29.3,,,2024-09-18
262,24.6,25.584425783021835,26.66,26.998409752240644,27.14,28.27504469908043,28.7,,,2024-09-19
263,25.4,25.5799426939275,26.8,27.000254315761925,27.34,28.292887975608956,28.7,,,2024-09-20
264,24.8,25.572714408955385,27.02,27.000253657159565,27.38,28.309532272799792,28.5,,,2024-09-21
265,25.1,25.563077040705068,26.58,26.998848293606276,27.439999999999998,28.32413135464425,28.4,,,2024-09-22
266,24.6,25.55019317210839,26.8,26.99605331132975,27.1,28.33624268575196,28.1,,,2024-09-23
267,24.8,25.53343311453669,26.96,26.991600364513268,27.2,28.345387815081608,28.5,,,2024-09-24
268,24.8,25.512854625221863,26.96,26.985529716634368,27.4,28.351278107242543,29.0,,,2024-09-25
269,24.1,25.489761809890535,26.96,26.978362362432602,27.279999999999998,28.353996690228044,28.5,,,2024-09-26
270,26.0,25.46568394057047,27.16,26.970834723761826,27.5,28.35394147445194,29.2,,,2024-09-27
271,23.7,25.44123916270308,27.0,26.96330573382302,27.54,28.35191106794111,29.2,,,2024-09-28
272,24.9,25.41658374458477,26.76,26.95601561719276,27.439999999999998,28.348657381406046,29.3,,,2024-09-29
273,25.4,25.391076109127777,26.8,26.94907553583767,27.18,28.345019281786044,28.8,,,2024-09-30
274,24.8,25.364606308058203,26.560000000000002,26.94258867411125,26.939999999999998,28.341538099440335,28.6,,,2024-10-01
275,24.8,25.338309668671243,26.560000000000002,26.936507494385673,26.8,28.337628720013303,28.4,,,2024-10-02
276,23.9,25.312893634252596,26.560000000000002,26.930463532026096,27.1,28.332242141869973,28.3,,,2024-10-03
277,24.5,25.287996304120025,26.92,26.92382475041388,27.24,28.324484379973082,28.5,,,2024-10-04
278,25.6,25.26240259945794,26.82,26.9159685844739,27.4,28.31374738962046,28.8,,,2024-10-05
279,24.4,25.234963609761706,26.66,26.90644565605172,27.2,28.3000320063982,28.6,,,2024-10-06
280,24.4,25.20611825273128,26.560000000000002,26.895326974018328,27.0,28.28422999680823,28.4,,,2024-10-07
281,24.0,25.177756326727078,26.6,26.883038480140222,27.3,28.267665415079673,28.5,,,2024-10-08
282,24.8,25.151504298019265,26.8,26.87010518729911,27.2,28.251720027882584,28.2,,,2024-10-09
283,24.5,25.12858745964685,27.060000000000002,26.856947652327616,27.2,28.237306814148077,28.4,,,2024-10-10
284,24.3,25.109911363961125,26.66,26.843881321399188,27.04,28.225005363395457,29.1,,,2024-10-11
285,24.8,25.09528051025392,26.76,26.831050980735487,27.38,28.214506030494285,28.7,,,2024-10-12
286,22.4,25.08368861194403,26.88,26.818139568222666,27.4,28.204453420270724,28.0,,,2024-10-13
287,24.5,25.07455993609931,26.7,26.804475398025772,27.3,28.193296535646404,28.5,,,2024-10-14
288,24.4,25.067827455944578,26.86,26.789565209412483,27.279999999999998,28.179896374719885,29.2,,,2024-10-15
289,22.5,25.062377311870016,26.9,26.772922859832242,27.4,28.163495243770654,28.6,,,2024-10-16
290,24.5,25.056828885098625,26.5,26.754448206266204,27.0,28.14440345221482,29.2,,,2024-10-17
291,24.3,25.05013004805071,26.5,26.734054435480676,27.0,28.123274206927434,28.9,,,2024-10-18
292,23.7,25.04148973983236,26.96,26.711511075979164,27.24,28.100232011131695,28.9,,,2024-10-19
293,24.8,25.02963613276868,26.7,26.6862995614748,27.279999999999998,28.075122359113703,29.1,,,2024-10-20
294,24.5,25.013425545334524,26.0,26.658033872466344,26.84,28.04803414551856,29.8,,,2024-10-21
295,24.3,24.99249941873476,26.5,26.62699489042094,26.7,28.0194024602752,29.5,,,2024-10-22
296,23.5,24.967310587483365,26.6,26.594065956059353,27.0,27.98946269290528,29.6,,,2024-10-23
297,23.2,24.9394600479687,26.5,26.5604280436608,26.9,27.958672490280357,28.5,,,2024-10-24
298,24.9,24.91003729758272,26.560000000000002,26.52718326582141,26.9,27.927600374064422,28.4,,,2024-10-25
299,24.4,24.87866534464555,26.62,26.495090408144993,26.9,27.896572127148634,28.5,,,2024-10-26
300,24.7,24.84524388820944,26.1,26.46482131576951,26.6,27.865873757251734,27.9,,,2024-10-27
301,24.5,24.80960581592742,26.36,26.436659037882546,27.04,27.835726566020686,27.8,,,2024-10-28
302,24.3,24.771467170461417,26.060000000000002,26.41045104719403,26.439999999999998,27.806642816354046,28.5,,,2024-10-29
303,24.5,24.7300761533372,26.26,26.385138897068316,26.64,27.77868946853417,28.2,,,2024-10-30
304,23.7,24.68443334237557,25.96,26.3593670192826,26.439999999999998,27.75178713530292,27.5,,,2024-10-31
305,24.2,24.634954796957306,26.1,26.33221317294393,26.64,27.72594978185181,27.6,,,2024-11-01
306,23.1,24.582962926711456,25.92,26.303231506804654,26.54,27.701730220631884,27.9,,,2024-11-02
307,24.1,24.529109939688517,25.96,26.27239732757125,26.4,27.679928755055176,28.1,,,2024-11-03
308,23.5,24.47351013093393,25.92,26.23987059130887,26.48,27.66070413806765,28.1,,,2024-11-04
309,23.1,24.416380082545135,26.4,26.206146247595637,26.54,27.643941957430155,28.1,,,2024-11-05
310,25.3,24.35958862922997,26.26,26.172306618734158,26.74,27.629328145213986,28.8,,,2024-11-06
311,24.6,24.305430910475806,26.3,26.139632197155017,26.8,27.61613112457284,27.8,,,2024-11-07
312,23.7,24.256158916548056,26.16,26.109013695560215,26.58,27.60354556890182,28.1,,,2024-11-08
313,23.2,24.212847191421183,26.3,26.08087005951338,26.6,27.590871554427338,28.8,,,2024-11-09
314,24.0,24.17611077376965,26.38,26.055200081047918,26.8,27.57753708639004,28.2,,,2024-11-10
315,23.3,24.14565069316819,26.14,26.031644834747006,26.4,27.56327046115802,28.2,,,2024-11-11
316,22.5,24.120646320260303,25.8,26.009540217434182,26.1,27.548071039999037,28.1,,,2024-11-12
317,21.2,24.09971644398376,25.8,25.987577748583863,26.34,27.531368226399245,28.8,,,2024-11-13
318,23.9,24.081612220892435,25.62,25.964547046238312,26.2,27.512160210675226,28.4,,,2024-11-14
319,22.7,24.06484714268047,25.64,25.939409410558866,25.939999999999998,27.489296359769707,27.8,,,2024-11-15
320,21.3,24.04836566660602,25.6,25.91207885767433,25.9,27.462504527139973,27.6,,,2024-11-16
321,21.7,24.03060720972054,25.5,25.883142267636604,25.92,27.43223271711857,27.5,,,2024-11-17
322,22.5,24.01130468510225,25.82,25.853741706480406,26.279999999999998,27.399702371110543,27.9,,,2024-11-18
323,22.0,23.991469103931415,25.7,25.824887110044994,26.0,27.36628014006207,28.1,,,2024-11-19
324,22.7,23.972981577240173,25.86,25.797195738534285,26.38,27.33291695711899,27.6,,,2024-11-20
325,24.1,23.956343132192327,25.76,25.77092031664851,26.24,27.301055755360263,27.5,,,2024-11-21
326,24.1,23.940731798349184,25.4,25.746123700566635,26.2,27.272048499284896,27.8,,,2024-11-22
327,23.7,23.92522114125292,25.66,25.72304710407057,26.04,27.247375086887633,27.5,,,2024-11-23
328,23.2,23.908888080238416,25.9,25.701724416282282,26.2,27.22799421199982,28.1,,,2024-11-24
329,23.4,23.890088921591207,25.560000000000002,25.681596332231106,26.2,27.213701442905183,27.8,,,2024-11-25
330,23.8,23.867887607036263,25.46,25.661779512606298,25.84,27.203405150440148,27.7,,,2024-11-26
331,23.3,23.842776311340984,25.46,25.641667720674892,25.9,27.19560879369619,27.1,,,2024-11-27
332,21.3,23.815246600232946,25.36,25.621032821233044,25.6,27.189106434097678,26.9,,,2024-11-28
333,22.7,23.785396379608727,25.36,25.599823921357732,25.939999999999998,27.18328401950008,27.3,,,2024-11-29
334,23.2,23.752866622826257,25.46,25.578021695888904,26.18,27.17788989148154,27.2,,,2024-11-30
335,22.9,23.718022852261843,25.62,25.5557624073539,26.1,27.172576899016597,27.9,,,2024-12-01
336,22.4,23.6821965809016,24.7,25.533226485433175,25.64,27.168072369415334,28.6,,,2024-12-02
337,20.6,23.647153348124995,25.18,25.510717203785113,25.8,27.16521560020176,27.7,,,2024-12-03
338,22.8,23.614446968961857,25.0,25.48888960509094,25.82,27.16453660772422,28.6,,,2024-12-04
339,22.7,23.584964370999252,24.96,25.4684858747666,25.939999999999998,27.167204489930906,27.5,,,2024-12-05
340,23.4,23.55903950500895,25.060000000000002,25.449932342674515,26.14,27.174324220210988,27.8,,,2024-12-06
341,22.5,23.536082022227646,24.92,25.433381487416323,26.08,27.186162910103267,27.8,,,2024-12-07
342,23.0,23.51537186679947,25.12,25.418571963815943,25.88,27.201617513944964,27.5,,,2024-12-08
343,23.0,23.496590925511313,25.16,25.4048083466794,25.64,27.218349242822416,28.1,,,2024-12-09
344,22.8,23.479138397589704,25.36,25.391240885556336,25.64,27.233741284925117,28.0,,,2024-12-10
345,23.1,23.462796612664686,25.2,25.377473163136955,25.64,27.245950648265197,27.2,,,2024-12-11
346,23.2,23.44731078317868,25.26,25.363609016038012,25.7,27.25458320000807,27.7,,,2024-12-12
347,22.8,23.431542025066104,24.96,25.349904930646403,26.14,27.260751111517987,27.5,,,2024-12-13
348,23.1,23.41372250806052,25.02,25.336121139840063,25.66,27.26573569362008,27.6,,,2024-12-14
349,23.3,23.391712989900707,24.8,25.321281192673485,25.5,27.27049058679047,28.0,,,2024-12-15
350,22.2,23.36421153591947,24.4,25.304353581154277,25.14,27.274803886233975,28.3,,,2024-12-16
351,22.8,23.33086797419195,25.12,25.284803793241466,25.64,27.27788735816525,27.4,,,2024-12-17
352,23.2,23.27859498526925,24.96,25.259995001707118,25.42,27.27772272047782,28.1,,,2024-12-18
353,22.6,23.227026080444656,25.060000000000002,25.233883061084175,25.6,27.274274516481082,27.4,,,2024-12-19
354,22.2,23.176547349482497,24.86,25.207593721385912,25.4,27.26937118959851,27.7,,,2024-12-20
355,22.2,23.126604125990255,25.12,25.181362757214536,25.48,27.263771580011838,27.9,,,2024-12-21
356,22.4,23.076780846085164,24.86,25.155215039795806,25.4,27.25776334097246,28.2,,,2024-12-22
357,21.9,23.026785103575012,24.92,25.129124207882843,25.54,27.25145835822907,27.2,,,2024-12-23
358,22.9,22.97637914139562,24.96,25.103061149050866,26.14,27.244959181564518,28.5,,,2024-12-24
359,23.0,22.925413305195583,24.8,25.07700326194738,25.34,27.23836096193224,28.7,,,2024-12-25
360,21.6,22.873724410556427,25.0,25.050901640053656,25.68,27.231689598922348,28.2,,,2024-12-26
361,22.4,22.821154905317275,24.860000000000003,25.024681130364243,25.58,27.224920442808376,28.0,,,2024-12-27
362,22.0,22.767607173283626,24.16,24.99824652360992,25.279999999999998,27.217952143963906,27.7,,,2024-12-28
363,21.4,22.713067379338305,24.82,24.97151604500083,25.48,27.210632259534666,27.2,,,2024-12-29
364,21.9,22.65762580392415,24.4,24.944451362059148,25.439999999999998,27.202775319284807,27.5,,,2024-12-30
365,22.6,22.601445359784478,24.76,24.91704874410255,25.74,27.194280948278937,27.8,,,2024-12-31
