dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
129,25.2,25.25370826119296,29.1,28.94270812237696,30.279999999999998,32.62316045180215,33.8,37.9,8.957291877623039,2024-05-09
130,25.6,25.212167626320955,28.02,28.886477069943084,29.9,32.56530209196171,32.8,38.7,9.81352293005692,2024-05-10
131,24.4,25.162200318882633,28.76,28.82671096895055,30.16,32.5072532965514,33.1,35.1,6.273289031049451,2024-05-11
132,25.0,25.106984376755616,28.46,28.763459148641918,29.66,32.45045361786008,32.4,36.1,7.336540851358084,2024-05-12
133,24.3,25.047728408738863,27.2,28.696492656168946,29.099999999999998,32.39566800243204,32.6,35.3,6.603507343831051,2024-05-13
134,23.7,24.984406585097375,27.82,28.62505620319213,28.5,32.34321762333293,33.5,34.5,5.8749437968078695,2024-05-14
135,24.2,24.91748376159298,27.82,28.548289903368932,28.88,32.29236993105772,34.2,34.4,5.8517100966310664,2024-05-15
136,23.4,24.846540122249756,28.46,28.465555534790695,29.0,32.241392817972525,33.3,33.4,4.934444465209303,2024-05-16
137,23.7,24.76874051333964,28.220000000000002,28.377039751008066,28.98,32.18810509002341,33.2,34.0,5.622960248991934,2024-05-17
138,23.9,24.681497897483215,27.68,28.283885723733984,28.939999999999998,32.129825710583795,33.4,34.4,6.116114276266014,2024-05-18
139,17.8,24.582526645634267,27.540000000000003,28.187002494307237,29.18,32.06441906745448,32.6,34.1,5.912997505692765,2024-05-19
140,23.0,24.47034149047253,27.6,28.08724775941699,28.7,31.99188981284424,32.9,34.3,6.212752240583008,2024-05-20
141,23.0,24.34492223582923,27.62,27.985614127490464,28.32,31.91475212974888,34.1,33.9,5.914385872509534,2024-05-21
142,24.0,24.21033219796008,26.9,27.8832354592291,28.24,31.835705585149036,32.3,34.7,6.8167645407709045,2024-05-22
143,23.5,24.07494071548419,26.96,27.781022913253636,27.96,31.754746497667185,32.6,35.8,8.01897708674636,2024-05-23
144,23.9,23.94698476021824,26.26,27.6798554359142,27.52,31.671003273453824,33.1,36.1,8.420144564085803,2024-05-24
145,21.1,23.83289305763012,26.78,27.5807475295469,27.5,31.584588155792392,33.7,36.3,8.719252470453096,2024-05-25
146,21.9,23.735988494601933,26.6,27.48470643213276,28.48,31.49615178004386,34.4,36.5,9.01529356786724,2024-05-26
147,21.8,23.6553866898799,26.46,27.392123703773912,27.82,31.40541633386878,34.2,36.0,8.607876296226088,2024-05-27
148,21.8,23.58804004624844,27.04,27.302696069527393,27.939999999999998,31.31169714691338,31.6,35.1,7.797303930472609,2024-05-28
149,21.7,23.529762053111263,27.08,27.216065845204383,28.22,31.214857962665384,31.7,36.1,8.883934154795618,2024-05-29
150,18.4,23.47484954103787,27.1,27.130714299678147,28.34,31.114704687763012,30.9,35.6,8.469285700321855,2024-05-30
151,18.9,23.416208492907362,27.18,27.043914840701273,27.88,31.011662200782066,30.9,,,2024-05-31
152,19.8,23.34825100160082,25.76,26.95290006088458,26.68,30.90699650049009,30.9,,,2024-06-01
153,19.4,23.268552731979206,25.4,26.855471393539883,27.66,30.801340300717634,31.8,,,2024-06-02
154,19.6,23.177590092638777,25.720000000000002,26.750300827792667,27.16,30.694157594563134,31.3,,,2024-06-03
155,18.0,23.076907783419493,26.0,26.637204243164074,27.58,30.585674342234658,32.1,,,2024-06-04
156,23.4,22.968567421987114,26.560000000000002,26.51653792754413,27.279999999999998,30.476544916376614,32.7,,,2024-06-05
157,19.6,22.855152504137347,26.0,26.389184895787903,27.56,30.365533822950486,33.1,,,2024-06-06
158,20.1,22.73936156051572,26.14,26.25647951189005,27.9,30.251436737540107,31.6,,,2024-06-07
159,22.6,22.623269168289752,25.8,26.119816278341748,27.8,30.13089676299774,32.8,,,2024-06-08
160,21.7,22.507825326189685,25.7,25.980982329804206,26.98,29.9993249436158,30.8,,,2024-06-09
161,19.1,22.39351516308418,25.44,25.842086736371524,26.1,29.852802019988708,32.6,,,2024-06-10
162,19.3,22.281802740276166,25.16,25.704707328928748,26.32,29.689009261677906,31.4,,,2024-06-11
163,21.6,22.17265181531545,24.66,25.569485187377577,25.54,29.50745167020645,32.5,,,2024-06-12
164,20.2,22.06368458715493,24.0,25.43539720677497,25.279999999999998,29.309903619764288,31.7,,,2024-06-13
165,20.7,21.953553900039445,24.6,25.301154453930526,25.48,29.100391792079858,31.0,,,2024-06-14
166,18.9,21.843232803806,24.560000000000002,25.166317805448415,25.2,28.884138858413152,31.4,,,2024-06-15
167,18.5,21.7325789124831,24.64,25.031396217874587,25.4,28.666591707209026,29.3,,,2024-06-16
168,17.7,21.62189720282999,24.060000000000002,24.898540768429665,25.139999999999997,28.45270932481013,29.6,,,2024-06-17
169,17.9,21.512809893606857,24.26,24.770936592923416,24.8,28.246683048564403,30.1,,,2024-06-18
170,18.1,21.40924221493084,23.96,24.65201348782302,25.139999999999997,28.05101701931714,28.1,,,2024-06-19
171,18.6,21.31452488790599,24.0,24.544002182669217,25.02,27.866085006253638,28.0,,,2024-06-20
172,16.9,21.233381061608593,24.04,24.448048814779384,24.72,27.691991291542394,28.5,,,2024-06-21
173,17.8,21.170551605439584,23.96,24.364646443798737,24.779999999999998,27.528004181308297,27.2,,,2024-06-22
174,20.1,21.127925926535976,24.36,24.293861098324278,24.6,27.372396163088574,27.3,,,2024-06-23
175,19.6,21.105933109108545,24.5,24.2354352285091,24.84,27.224090456969716,28.9,,,2024-06-24
176,20.8,21.10411224408611,23.86,24.188544646864084,24.6,27.084235817924803,28.5,,,2024-06-25
177,20.5,21.11956212288581,23.42,24.152054038481605,24.22,26.95547189916544,28.2,,,2024-06-26
178,19.1,21.146998023323565,23.58,24.124420330455,24.6,26.84221844634252,26.8,,,2024-06-27
179,20.1,21.181644786433733,23.7,24.104366534239873,24.54,26.74905073638952,27.1,,,2024-06-28
180,17.7,21.21841770316815,23.42,24.090949563251197,24.36,26.679567054300126,27.8,,,2024-06-29
181,18.2,21.251350383307937,23.720000000000002,24.082702719039656,24.34,26.636646681337083,26.9,,,2024-06-30
182,18.6,21.27611804757286,23.36,24.07828493142659,24.18,26.62011027723376,28.3,,,2024-07-01
183,20.2,21.29281438792939,23.6,24.077084283342266,24.26,26.625258260709774,29.5,,,2024-07-02
184,18.8,21.305997503409166,23.3,24.0794697409793,24.24,26.645019996334696,29.7,,,2024-07-03
185,22.3,21.321124411507782,23.8,24.086379257473045,24.4,26.673262400743496,28.3,,,2024-07-04
186,21.7,21.34336427932632,24.0,24.09863447648844,24.34,26.706865993114892,27.1,,,2024-07-05
187,20.9,21.375294584397565,23.6,24.11671996307663,24.34,26.744051825333816,26.7,,,2024-07-06
188,20.4,21.417667732955746,24.0,24.14029670714507,24.34,26.782209277968846,27.5,,,2024-07-07
189,21.5,21.469044088597023,23.720000000000002,24.167737568626755,24.32,26.819142161580352,26.7,,,2024-07-08
190,20.6,21.526139451834702,24.16,24.196465935271895,24.5,26.853713031995422,28.2,,,2024-07-09
191,20.2,21.584161299303872,23.76,24.22386606721907,24.439999999999998,26.885424515722253,29.2,,,2024-07-10
192,20.6,21.63866728764444,23.66,24.248369017991273,24.5,26.91408180025211,28.6,,,2024-07-11
193,18.7,21.68606748086086,24.26,24.26949721430151,24.72,26.93954450296546,29.1,,,2024-07-12
194,19.4,21.722334595928594,23.82,24.28665464530523,24.8,26.961964053323452,29.1,,,2024-07-13
195,17.8,21.744637697124656,24.1,24.299698678930344,24.38,26.983190378595882,27.5,,,2024-07-14
196,19.9,21.754304128285415,24.0,24.310002450215627,24.439999999999998,27.00511843818762,27.1,,,2024-07-15
197,20.8,21.756504840650084,24.4,24.319555766698592,24.939999999999998,27.028400514928933,27.8,,,2024-07-16
198,20.7,21.756833845801275,24.400000000000002,24.330131648869507,25.18,27.052560005185875,27.4,,,2024-07-17
199,22.7,21.75920154545909,23.96,24.34287811573487,24.34,27.075848056437703,27.8,,,2024-07-18
200,21.6,21.767539821931315,24.18,24.358606432877266,25.22,27.096107639382325,27.7,,,2024-07-19
201,20.3,21.783227126697227,23.96,24.377286781781475,24.74,27.112278318127224,28.6,,,2024-07-20
202,19.9,21.805811017614943,23.66,24.398447120034398,24.54,27.12540034777062,28.5,,,2024-07-21
203,18.7,21.8341033141761,24.16,24.421244516054667,24.4,27.137277424446296,27.7,,,2024-07-22
204,19.2,21.86446688866413,23.9,24.44434105218548,24.6,27.14914974758609,27.5,,,2024-07-23
205,21.4,21.892838696536014,24.0,24.466837940511777,24.8,27.16172840653902,27.2,,,2024-07-24
206,20.0,21.91675652855631,24.060000000000002,24.48827428395714,24.74,27.175361507755685,27.5,,,2024-07-25
207,17.9,21.93672757408477,24.060000000000002,24.508946612422502,25.0,27.189746676278638,28.6,,,2024-07-26
208,19.1,21.95444785839588,23.6,24.52918912954562,24.7,27.203606708212384,28.2,,,2024-07-27
209,21.3,21.973053479363625,24.32,24.549420159560597,25.0,27.215500170273465,29.3,,,2024-07-28
210,20.8,21.996059695076404,24.46,24.57088316896131,24.939999999999998,27.224877128578264,27.3,,,2024-07-29
211,19.8,22.02664009269306,24.36,24.595135632084578,25.14,27.232906143147492,27.6,,,2024-07-30
212,20.3,22.065571271652022,24.6,24.622989527107805,25.14,27.241029533582587,27.5,,,2024-07-31
213,22.1,22.111238924101812,24.96,24.653674309296353,25.6,27.249944707590682,29.7,,,2024-08-01
214,21.4,22.16167484672475,24.66,24.685475446673934,25.2,27.259829461840436,28.8,,,2024-08-02
215,21.5,22.214449659235814,24.7,24.71676678387685,25.18,27.269611019478955,29.0,,,2024-08-03
216,20.9,22.2681230806909,24.2,24.746204467485043,25.18,27.278065095023038,28.0,,,2024-08-04
217,18.5,22.322695600775234,23.64,24.773014349909545,25.1,27.284549207328602,27.8,,,2024-08-05
218,19.9,22.378234140899963,24.2,24.79659643311423,25.34,27.288208420072454,28.4,,,2024-08-06
219,21.8,22.43186865288509,24.52,24.816037143461227,24.98,27.288644255766634,28.8,,,2024-08-07
220,22.5,22.480303643447453,24.4,24.83079464265051,25.2,27.286400120993623,28.8,,,2024-08-08
221,21.7,22.52001946852597,24.42,24.840935017516582,25.14,27.28266897026205,27.5,,,2024-08-09
222,21.2,22.54836944814096,24.26,24.847022596372007,25.06,27.278403179773857,27.7,,,2024-08-10
223,20.0,22.56340217336208,24.46,24.849988491664003,25.18,27.274448131955413,29.6,,,2024-08-11
224,20.4,22.564245057944476,24.62,24.851061693788544,25.0,27.271313120396293,29.8,,,2024-08-12
225,21.9,22.549393601963878,24.7,24.850611494385706,25.2,27.27020113307106,28.8,,,2024-08-13
226,20.0,22.51762759386942,24.36,24.848706279549535,25.1,27.272568335312386,27.5,,,2024-08-14
227,18.1,22.469885808755567,24.060000000000002,24.84467902729964,25.04,27.278458142380103,27.9,,,2024-08-15
228,22.1,22.407917528281367,24.78,24.8373105407262,25.5,27.287010031901044,28.8,,,2024-08-16
229,20.9,22.333118798810883,24.560000000000002,24.82546678940987,25.24,27.297187357804145,27.4,,,2024-08-17
230,21.5,22.250017405209793,24.7,24.80901679723512,25.3,27.307527693692837,28.7,,,2024-08-18
231,22.6,22.165029150730646,24.76,24.788630987201035,25.38,27.315873548722294,27.1,,,2024-08-19
232,19.1,22.08447430256793,24.5,24.765725537942895,25.08,27.31998750141902,27.6,,,2024-08-20
233,18.8,22.01232321521213,24.66,24.741736462554584,25.24,27.31870919651242,27.5,,,2024-08-21
234,19.5,21.949015898537436,24.7,24.716993817512012,25.08,27.31142718382783,27.6,,,2024-08-22
235,21.0,21.892684128231316,24.98,24.691412412871216,25.5,27.29834239355362,27.6,,,2024-08-23
236,19.2,21.839602128908226,24.26,24.66470115220223,25.16,27.28080349802279,27.7,,,2024-08-24
237,20.6,21.785740732514892,24.66,24.636880175934497,25.439999999999998,27.26150966073898,29.0,,,2024-08-25
238,17.3,21.729330888749562,24.5,24.60839757713509,25.3,27.242197163352973,28.3,,,2024-08-26
239,19.5,21.67039609756289,24.12,24.578923544785305,25.439999999999998,27.222372442501875,28.5,,,2024-08-27
240,17.5,21.610920636023835,23.82,24.547686433258306,25.02,27.200018786432526,27.9,,,2024-08-28
241,20.0,21.555764925249782,23.68,24.51450048718054,24.38,27.173446700226442,27.6,,,2024-08-29
242,19.2,21.511039772046956,24.060000000000002,24.48090952742537,24.84,27.141790325811435,27.6,,,2024-08-30
243,20.5,21.481270695905774,23.86,24.449232021544272,25.14,27.105274995246152,27.6,,,2024-08-31
244,20.1,21.467289081702976,24.02,24.42114441866482,24.82,27.065065622576096,27.5,,,2024-09-01
245,21.7,21.467031205752264,24.2,24.39776689703123,25.139999999999997,27.022271936955153,26.8,,,2024-09-02
246,21.9,21.476862598817462,24.2,24.379788181922212,25.1,26.97785710806248,28.7,,,2024-09-03
247,19.6,21.49257204124917,23.82,24.367484108725687,24.42,26.93420638302477,28.0,,,2024-09-04
248,21.6,21.5115189972087,23.9,24.360556290377485,24.5,26.893812241414956,27.4,,,2024-09-05
249,20.7,21.529130007648394,23.76,24.357733640151068,24.68,26.85874145344001,28.1,,,2024-09-06
250,18.0,21.539622541086537,23.46,24.35674050648392,24.88,26.83028733198074,27.4,,,2024-09-07
251,20.2,21.53872192926037,24.26,24.355207454700086,24.939999999999998,26.80863922301926,28.2,,,2024-09-08
252,20.7,21.523636681165314,23.66,24.35104169995826,24.34,26.791988833012972,26.8,,,2024-09-09
253,19.3,21.492298387549273,23.52,24.342115568904497,24.32,26.77745341152801,26.8,,,2024-09-10
254,18.1,21.445219365754202,23.560000000000002,24.327237294957836,24.4,26.762507819338403,26.9,,,2024-09-11
255,21.0,21.383895597487147,24.16,24.306383136023495,24.68,26.74619670462194,28.3,,,2024-09-12
256,21.8,21.310465849450733,24.2,24.281196598604183,24.82,26.730006802789415,28.8,,,2024-09-13
257,19.1,21.227550427200047,24.3,24.25398900181445,25.04,26.715103819437985,28.1,,,2024-09-14
258,20.2,21.14011624886764,24.36,24.22669256507209,25.04,26.70064141048104,28.3,,,2024-09-15
259,20.9,21.05393256276417,24.42,24.200405357352757,25.02,26.685125487861427,28.6,,,2024-09-16
260,19.9,20.973986503347913,24.060000000000002,24.175456929865025,25.02,26.667884674414246,29.5,,,2024-09-17
261,18.9,20.903954328370308,23.86,24.151452959009273,24.24,26.649461475164802,27.7,,,2024-09-18
262,19.1,20.845765720710304,23.96,24.127330928483094,24.54,26.63106994155536,27.3,,,2024-09-19
263,17.4,20.798549025473093,24.0,24.101867366559453,24.5,26.614380389454336,28.6,,,2024-09-20
264,16.6,20.75963212168326,24.26,24.073736137734517,24.74,26.59983318104315,27.6,,,2024-09-21
265,18.5,20.726272155516348,23.46,24.04173488009885,24.3,26.58552023265753,27.7,,,2024-09-22
